Tanggal_Observasi,Rainfall,Tahun,Bulan,Tanggal,Dasarian_Ke_Bulan,Dasarian_Tahunan,R1,R3,R5,R7,R10
1995-11-26,2.0,1995,11,26,3,33,2.0,82.0,91.0,92.0,94.0
1995-11-27,22.0,1995,11,27,3,33,22.0,104.0,104.0,114.0,114.0
1995-11-28,29.0,1995,11,28,3,33,29.0,53.0,133.0,142.0,143.0
1995-11-29,24.0,1995,11,29,3,33,24.0,75.0,157.0,157.0,167.0
1995-11-30,34.0,1995,11,30,3,33,34.0,87.0,111.0,191.0,201.0
1995-12-01,0.0,1995,12,1,1,34,0.0,58.0,109.0,191.0,200.0
1995-12-02,3.0,1995,12,2,1,34,3.0,37.0,90.0,114.0,194.0
1995-12-03,2.0,1995,12,3,1,34,2.0,5.0,63.0,114.0,196.0
1995-12-04,7.0,1995,12,4,1,34,7.0,12.0,46.0,99.0,203.0
1995-12-05,7.0,1995,12,5,1,34,7.0,16.0,19.0,77.0,130.0
1995-12-06,3.0,1995,12,6,1,34,3.0,17.0,22.0,56.0,131.0
1995-12-07,2.0,1995,12,7,1,34,2.0,12.0,21.0,24.0,111.0
1995-12-08,31.0,1995,12,8,1,34,31.0,36.0,50.0,55.0,113.0
1995-12-09,25.0,1995,12,9,1,34,25.0,58.0,68.0,77.0,114.0
1995-12-10,3.0,1995,12,10,1,34,3.0,59.0,64.0,78.0,83.0
1995-12-11,7.0,1995,12,11,2,35,7.0,35.0,68.0,78.0,90.0
1995-12-12,5.0,1995,12,12,2,35,5.0,15.0,71.0,76.0,92.0
1995-12-13,46.0,1995,12,13,2,35,46.0,58.0,86.0,119.0,136.0
1995-12-14,29.0,1995,12,14,2,35,29.0,80.0,90.0,146.0,158.0
1995-12-15,4.0,1995,12,15,2,35,4.0,79.0,91.0,119.0,155.0
1995-12-16,2.0,1995,12,16,2,35,2.0,35.0,86.0,96.0,154.0
1995-12-17,0.0,1995,12,17,2,35,0.0,6.0,81.0,93.0,152.0
1995-12-18,0.0,1995,12,18,2,35,0.0,2.0,35.0,86.0,121.0
1995-12-19,0.0,1995,12,19,2,35,0.0,0.0,6.0,81.0,96.0
1995-12-20,2.0,1995,12,20,2,35,2.0,2.0,4.0,37.0,95.0
1995-12-21,13.0,1995,12,21,3,36,13.0,15.0,15.0,21.0,101.0
1995-12-22,4.0,1995,12,22,3,36,4.0,19.0,19.0,21.0,100.0
1995-12-23,5.0,1995,12,23,3,36,5.0,22.0,24.0,24.0,59.0
1995-12-24,0.0,1995,12,24,3,36,0.0,9.0,24.0,24.0,30.0
1995-12-25,4.0,1995,12,25,3,36,4.0,9.0,26.0,28.0,30.0
1995-12-26,0.0,1995,12,26,3,36,0.0,4.0,13.0,28.0,28.0
1995-12-27,0.0,1995,12,27,3,36,0.0,4.0,9.0,26.0,28.0
1995-12-28,1.0,1995,12,28,3,36,1.0,1.0,5.0,14.0,29.0
1995-12-29,0.0,1995,12,29,3,36,0.0,1.0,5.0,10.0,29.0
1995-12-30,0.0,1995,12,30,3,36,0.0,1.0,1.0,5.0,27.0
1995-12-31,0.0,1995,12,31,3,36,0.0,0.0,1.0,5.0,14.0
1996-01-01,2.0,1996,1,1,1,1,2.0,2.0,3.0,3.0,12.0
1996-01-02,0.0,1996,1,2,1,1,0.0,2.0,2.0,3.0,7.0
1996-01-03,0.0,1996,1,3,1,1,0.0,2.0,2.0,3.0,7.0
1996-01-04,19.0,1996,1,4,1,1,19.0,19.0,21.0,21.0,22.0
1996-01-05,0.0,1996,1,5,1,1,0.0,19.0,21.0,21.0,22.0
1996-01-06,14.0,1996,1,6,1,1,14.0,33.0,33.0,35.0,36.0
1996-01-07,12.0,1996,1,7,1,1,12.0,26.0,45.0,47.0,47.0
1996-01-08,60.0,1996,1,8,1,1,60.0,86.0,105.0,105.0,107.0
1996-01-09,0.0,1996,1,9,1,1,0.0,72.0,86.0,105.0,107.0
1996-01-10,0.0,1996,1,10,1,1,0.0,60.0,86.0,105.0,107.0
1996-01-11,0.0,1996,1,11,2,2,0.0,0.0,72.0,86.0,105.0
1996-01-12,1.0,1996,1,12,2,2,1.0,1.0,61.0,87.0,106.0
1996-01-13,0.0,1996,1,13,2,2,0.0,1.0,1.0,73.0,106.0
1996-01-14,1.0,1996,1,14,2,2,1.0,2.0,2.0,62.0,88.0
1996-01-15,4.0,1996,1,15,2,2,4.0,5.0,6.0,6.0,92.0
1996-01-16,2.0,1996,1,16,2,2,2.0,7.0,8.0,8.0,80.0
1996-01-17,1.0,1996,1,17,2,2,1.0,7.0,8.0,9.0,69.0
1996-01-18,1.0,1996,1,18,2,2,1.0,4.0,9.0,10.0,10.0
1996-01-19,0.0,1996,1,19,2,2,0.0,2.0,8.0,9.0,10.0
1996-01-20,28.0,1996,1,20,2,2,28.0,29.0,32.0,37.0,38.0
1996-01-21,9.0,1996,1,21,3,3,9.0,37.0,39.0,45.0,47.0
1996-01-22,18.0,1996,1,22,3,3,18.0,55.0,56.0,59.0,64.0
1996-01-23,0.0,1996,1,23,3,3,0.0,27.0,55.0,57.0,64.0
1996-01-24,8.0,1996,1,24,3,3,8.0,26.0,63.0,64.0,71.0
1996-01-25,9.0,1996,1,25,3,3,9.0,17.0,44.0,72.0,76.0
1996-01-26,0.0,1996,1,26,3,3,0.0,17.0,35.0,72.0,74.0
1996-01-27,0.0,1996,1,27,3,3,0.0,9.0,17.0,44.0,73.0
1996-01-28,12.0,1996,1,28,3,3,12.0,12.0,29.0,47.0,84.0
1996-01-29,6.0,1996,1,29,3,3,6.0,18.0,27.0,35.0,90.0
1996-01-30,2.0,1996,1,30,3,3,2.0,20.0,20.0,37.0,64.0
1996-01-31,47.0,1996,1,31,3,3,47.0,55.0,67.0,76.0,102.0
1996-02-01,38.0,1996,2,1,1,4,38.0,87.0,105.0,105.0,122.0
1996-02-02,4.0,1996,2,2,1,4,4.0,89.0,97.0,109.0,126.0
1996-02-03,2.0,1996,2,3,1,4,2.0,44.0,93.0,111.0,120.0
1996-02-04,6.0,1996,2,4,1,4,6.0,12.0,97.0,105.0,117.0
1996-02-05,0.0,1996,2,5,1,4,0.0,8.0,50.0,99.0,117.0
1996-02-06,0.0,1996,2,6,1,4,0.0,6.0,12.0,97.0,117.0
1996-02-07,3.0,1996,2,7,1,4,3.0,3.0,11.0,53.0,108.0
1996-02-08,38.0,1996,2,8,1,4,38.0,41.0,47.0,53.0,140.0
1996-02-09,0.0,1996,2,9,1,4,0.0,41.0,41.0,49.0,138.0
1996-02-10,41.0,1996,2,10,1,4,41.0,79.0,82.0,88.0,132.0
1996-02-11,3.0,1996,2,11,2,5,3.0,44.0,85.0,85.0,97.0
1996-02-12,0.0,1996,2,12,2,5,0.0,44.0,82.0,85.0,93.0
1996-02-13,19.0,1996,2,13,2,5,19.0,22.0,63.0,104.0,110.0
1996-02-14,1.0,1996,2,14,2,5,1.0,20.0,64.0,102.0,105.0
1996-02-15,0.0,1996,2,15,2,5,0.0,20.0,23.0,64.0,105.0
1996-02-16,10.0,1996,2,16,2,5,10.0,11.0,30.0,74.0,115.0
1996-02-17,12.0,1996,2,17,2,5,12.0,22.0,42.0,45.0,124.0
1996-02-18,9.0,1996,2,18,2,5,9.0,31.0,32.0,51.0,95.0
1996-02-19,0.0,1996,2,19,2,5,0.0,21.0,31.0,51.0,95.0
1996-02-20,0.0,1996,2,20,2,5,0.0,9.0,31.0,32.0,54.0
1996-02-21,78.0,1996,2,21,3,6,78.0,78.0,99.0,109.0,129.0
1996-02-22,21.0,1996,2,22,3,6,21.0,99.0,108.0,130.0,150.0
1996-02-23,0.0,1996,2,23,3,6,0.0,99.0,99.0,120.0,131.0
1996-02-24,56.0,1996,2,24,3,6,56.0,77.0,155.0,164.0,186.0
1996-02-25,2.0,1996,2,25,3,6,2.0,58.0,157.0,157.0,188.0
1996-02-26,4.0,1996,2,26,3,6,4.0,62.0,83.0,161.0,182.0
1996-02-27,6.0,1996,2,27,3,6,6.0,12.0,68.0,167.0,176.0
1996-02-28,1.0,1996,2,28,3,6,1.0,11.0,69.0,90.0,168.0
1996-02-29,21.0,1996,2,29,3,6,21.0,28.0,34.0,90.0,189.0
1996-03-01,4.0,1996,3,1,1,7,4.0,26.0,36.0,94.0,193.0
1996-03-02,4.0,1996,3,2,1,7,4.0,29.0,36.0,42.0,119.0
1996-03-03,28.0,1996,3,3,1,7,28.0,36.0,58.0,68.0,126.0
1996-03-04,12.0,1996,3,4,1,7,12.0,44.0,69.0,76.0,138.0
1996-03-05,3.0,1996,3,5,1,7,3.0,43.0,51.0,73.0,85.0
1996-03-06,7.0,1996,3,6,1,7,7.0,22.0,54.0,79.0,90.0
1996-03-07,0.0,1996,3,7,1,7,0.0,10.0,50.0,58.0,86.0
1996-03-08,9.0,1996,3,8,1,7,9.0,16.0,31.0,63.0,89.0
1996-03-09,0.0,1996,3,9,1,7,0.0,9.0,19.0,59.0,88.0
1996-03-10,24.0,1996,3,10,1,7,24.0,33.0,40.0,55.0,91.0
1996-03-11,5.0,1996,3,11,2,8,5.0,29.0,38.0,48.0,92.0
1996-03-12,2.0,1996,3,12,2,8,2.0,31.0,40.0,47.0,90.0
1996-03-13,29.0,1996,3,13,2,8,29.0,36.0,60.0,69.0,91.0
1996-03-14,0.0,1996,3,14,2,8,0.0,31.0,60.0,69.0,79.0
1996-03-15,0.0,1996,3,15,2,8,0.0,29.0,36.0,60.0,76.0
1996-03-16,0.0,1996,3,16,2,8,0.0,0.0,31.0,60.0,69.0
1996-03-17,3.0,1996,3,17,2,8,3.0,3.0,32.0,39.0,72.0
1996-03-18,0.0,1996,3,18,2,8,0.0,3.0,3.0,34.0,63.0
1996-03-19,0.0,1996,3,19,2,8,0.0,3.0,3.0,32.0,63.0
1996-03-20,2.0,1996,3,20,2,8,2.0,2.0,5.0,5.0,41.0
1996-03-21,0.0,1996,3,21,3,9,0.0,2.0,5.0,5.0,36.0
1996-03-22,0.0,1996,3,22,3,9,0.0,2.0,2.0,5.0,34.0
1996-03-23,8.0,1996,3,23,3,9,8.0,8.0,10.0,13.0,13.0
1996-03-24,0.0,1996,3,24,3,9,0.0,8.0,10.0,10.0,13.0
1996-03-25,5.0,1996,3,25,3,9,5.0,13.0,13.0,15.0,18.0
1996-03-26,11.0,1996,3,26,3,9,11.0,16.0,24.0,26.0,29.0
1996-03-27,17.0,1996,3,27,3,9,17.0,33.0,41.0,41.0,43.0
1996-03-28,22.0,1996,3,28,3,9,22.0,50.0,55.0,63.0,65.0
1996-03-29,0.0,1996,3,29,3,9,0.0,39.0,55.0,63.0,65.0
1996-03-30,1.0,1996,3,30,3,9,1.0,23.0,51.0,56.0,64.0
1996-03-31,1.0,1996,3,31,3,9,1.0,2.0,41.0,57.0,65.0
1996-04-01,0.0,1996,4,1,1,10,0.0,2.0,24.0,52.0,65.0
1996-04-02,2.0,1996,4,2,1,10,2.0,3.0,4.0,43.0,59.0
1996-04-03,7.0,1996,4,3,1,10,7.0,9.0,11.0,33.0,66.0
1996-04-04,0.0,1996,4,4,1,10,0.0,9.0,10.0,11.0,61.0
1996-04-05,0.0,1996,4,5,1,10,0.0,7.0,9.0,11.0,50.0
1996-04-06,0.0,1996,4,6,1,10,0.0,0.0,9.0,10.0,33.0
1996-04-07,1.0,1996,4,7,1,10,1.0,1.0,8.0,10.0,12.0
1996-04-08,0.0,1996,4,8,1,10,0.0,1.0,1.0,10.0,12.0
1996-04-09,0.0,1996,4,9,1,10,0.0,1.0,1.0,8.0,11.0
1996-04-10,0.0,1996,4,10,1,10,0.0,0.0,1.0,1.0,10.0
1996-04-11,0.0,1996,4,11,2,11,0.0,0.0,1.0,1.0,10.0
1996-04-12,1.0,1996,4,12,2,11,1.0,1.0,1.0,2.0,9.0
1996-04-13,0.0,1996,4,13,2,11,0.0,1.0,1.0,2.0,2.0
1996-04-14,0.0,1996,4,14,2,11,0.0,1.0,1.0,1.0,2.0
1996-04-15,11.0,1996,4,15,2,11,11.0,11.0,12.0,12.0,13.0
1996-04-16,0.0,1996,4,16,2,11,0.0,11.0,12.0,12.0,13.0
1996-04-17,7.0,1996,4,17,2,11,7.0,18.0,18.0,19.0,19.0
1996-04-18,7.0,1996,4,18,2,11,7.0,14.0,25.0,26.0,26.0
1996-04-19,0.0,1996,4,19,2,11,0.0,14.0,25.0,25.0,26.0
1996-04-20,9.0,1996,4,20,2,11,9.0,16.0,23.0,34.0,35.0
1996-04-21,15.0,1996,4,21,3,12,15.0,24.0,38.0,49.0,50.0
1996-04-22,2.0,1996,4,22,3,12,2.0,26.0,33.0,40.0,51.0
1996-04-23,12.0,1996,4,23,3,12,12.0,29.0,38.0,52.0,63.0
1996-04-24,26.0,1996,4,24,3,12,26.0,40.0,64.0,71.0,89.0
1996-04-25,0.0,1996,4,25,3,12,0.0,38.0,55.0,64.0,78.0
1996-04-26,0.0,1996,4,26,3,12,0.0,26.0,40.0,64.0,78.0
1996-04-27,161.0,1996,4,27,3,12,161.0,161.0,199.0,216.0,232.0
1996-04-28,0.0,1996,4,28,3,12,0.0,161.0,187.0,201.0,225.0
1996-04-29,0.0,1996,4,29,3,12,0.0,161.0,161.0,199.0,225.0
1996-04-30,0.0,1996,4,30,3,12,0.0,0.0,161.0,187.0,216.0
1996-05-01,0.0,1996,5,1,1,13,0.0,0.0,161.0,161.0,201.0
1996-05-02,0.0,1996,5,2,1,13,0.0,0.0,0.0,161.0,199.0
1996-05-03,0.0,1996,5,3,1,13,0.0,0.0,0.0,161.0,187.0
1996-05-04,0.0,1996,5,4,1,13,0.0,0.0,0.0,0.0,161.0
1996-05-05,16.0,1996,5,5,1,13,16.0,16.0,16.0,16.0,177.0
1996-05-06,0.0,1996,5,6,1,13,0.0,16.0,16.0,16.0,177.0
1996-05-07,0.0,1996,5,7,1,13,0.0,16.0,16.0,16.0,16.0
1996-05-08,0.0,1996,5,8,1,13,0.0,0.0,16.0,16.0,16.0
1996-05-09,0.0,1996,5,9,1,13,0.0,0.0,16.0,16.0,16.0
1996-05-10,0.0,1996,5,10,1,13,0.0,0.0,0.0,16.0,16.0
1996-05-11,0.0,1996,5,11,2,14,0.0,0.0,0.0,16.0,16.0
1996-05-12,0.0,1996,5,12,2,14,0.0,0.0,0.0,0.0,16.0
1996-05-13,0.0,1996,5,13,2,14,0.0,0.0,0.0,0.0,16.0
1996-05-14,0.0,1996,5,14,2,14,0.0,0.0,0.0,0.0,16.0
1996-05-15,0.0,1996,5,15,2,14,0.0,0.0,0.0,0.0,0.0
1996-05-16,0.0,1996,5,16,2,14,0.0,0.0,0.0,0.0,0.0
1996-05-17,0.0,1996,5,17,2,14,0.0,0.0,0.0,0.0,0.0
1996-05-18,0.0,1996,5,18,2,14,0.0,0.0,0.0,0.0,0.0
1996-05-19,0.0,1996,5,19,2,14,0.0,0.0,0.0,0.0,0.0
1996-05-20,8.0,1996,5,20,2,14,8.0,8.0,8.0,8.0,8.0
1996-05-21,5.0,1996,5,21,3,15,5.0,13.0,13.0,13.0,13.0
1996-05-22,4.0,1996,5,22,3,15,4.0,17.0,17.0,17.0,17.0
1996-05-23,149.0,1996,5,23,3,15,149.0,158.0,166.0,166.0,166.0
1996-05-24,0.0,1996,5,24,3,15,0.0,153.0,166.0,166.0,166.0
1996-05-25,0.0,1996,5,25,3,15,0.0,149.0,158.0,166.0,166.0
1996-05-26,0.0,1996,5,26,3,15,0.0,0.0,153.0,166.0,166.0
1996-05-27,3.0,1996,5,27,3,15,3.0,3.0,152.0,161.0,169.0
1996-05-28,1.0,1996,5,28,3,15,1.0,4.0,4.0,157.0,170.0
1996-05-29,25.0,1996,5,29,3,15,25.0,29.0,29.0,178.0,195.0
1996-05-30,1.0,1996,5,30,3,15,1.0,27.0,30.0,30.0,188.0
1996-05-31,0.0,1996,5,31,3,15,0.0,26.0,30.0,30.0,183.0
1996-06-01,0.0,1996,6,1,1,16,0.0,1.0,27.0,30.0,179.0
1996-06-02,0.0,1996,6,2,1,16,0.0,0.0,26.0,30.0,30.0
1996-06-03,2.0,1996,6,3,1,16,2.0,2.0,3.0,29.0,32.0
1996-06-04,0.0,1996,6,4,1,16,0.0,2.0,2.0,28.0,32.0
1996-06-05,0.0,1996,6,5,1,16,0.0,2.0,2.0,3.0,32.0
1996-06-06,1.0,1996,6,6,1,16,1.0,1.0,3.0,3.0,30.0
1996-06-07,0.0,1996,6,7,1,16,0.0,1.0,3.0,3.0,29.0
1996-06-08,0.0,1996,6,8,1,16,0.0,1.0,1.0,3.0,4.0
1996-06-09,0.0,1996,6,9,1,16,0.0,0.0,1.0,3.0,3.0
1996-06-10,7.0,1996,6,10,1,16,7.0,7.0,8.0,8.0,10.0
1996-06-11,54.0,1996,6,11,2,17,54.0,61.0,61.0,62.0,64.0
1996-06-12,1.0,1996,6,12,2,17,1.0,62.0,62.0,63.0,65.0
1996-06-13,0.0,1996,6,13,2,17,0.0,55.0,62.0,62.0,63.0
1996-06-14,2.0,1996,6,14,2,17,2.0,3.0,64.0,64.0,65.0
1996-06-15,10.0,1996,6,15,2,17,10.0,12.0,67.0,74.0,75.0
1996-06-16,0.0,1996,6,16,2,17,0.0,12.0,13.0,74.0,74.0
1996-06-17,0.0,1996,6,17,2,17,0.0,10.0,12.0,67.0,74.0
1996-06-18,0.0,1996,6,18,2,17,0.0,0.0,12.0,13.0,74.0
1996-06-19,0.0,1996,6,19,2,17,0.0,0.0,10.0,12.0,74.0
1996-06-20,0.0,1996,6,20,2,17,0.0,0.0,0.0,12.0,67.0
1996-06-21,0.0,1996,6,21,3,18,0.0,0.0,0.0,10.0,13.0
1996-06-22,0.0,1996,6,22,3,18,0.0,0.0,0.0,0.0,12.0
1996-06-23,0.0,1996,6,23,3,18,0.0,0.0,0.0,0.0,12.0
1996-06-24,0.0,1996,6,24,3,18,0.0,0.0,0.0,0.0,10.0
1996-06-25,3.0,1996,6,25,3,18,3.0,3.0,3.0,3.0,3.0
1996-06-26,1.0,1996,6,26,3,18,1.0,4.0,4.0,4.0,4.0
1996-06-27,1.0,1996,6,27,3,18,1.0,5.0,5.0,5.0,5.0
1996-06-28,0.0,1996,6,28,3,18,0.0,2.0,5.0,5.0,5.0
1996-06-29,0.0,1996,6,29,3,18,0.0,1.0,5.0,5.0,5.0
1996-06-30,11.0,1996,6,30,3,18,11.0,11.0,13.0,16.0,16.0
1996-07-01,0.0,1996,7,1,1,19,0.0,11.0,12.0,16.0,16.0
1996-07-02,0.0,1996,7,2,1,19,0.0,11.0,11.0,13.0,16.0
1996-07-03,0.0,1996,7,3,1,19,0.0,0.0,11.0,12.0,16.0
1996-07-04,0.0,1996,7,4,1,19,0.0,0.0,11.0,11.0,16.0
1996-07-05,0.0,1996,7,5,1,19,0.0,0.0,0.0,11.0,13.0
1996-07-06,0.0,1996,7,6,1,19,0.0,0.0,0.0,11.0,12.0
1996-07-07,0.0,1996,7,7,1,19,0.0,0.0,0.0,0.0,11.0
1996-07-08,0.0,1996,7,8,1,19,0.0,0.0,0.0,0.0,11.0
1996-07-09,0.0,1996,7,9,1,19,0.0,0.0,0.0,0.0,11.0
1996-07-10,0.0,1996,7,10,1,19,0.0,0.0,0.0,0.0,0.0
1996-07-11,0.0,1996,7,11,2,20,0.0,0.0,0.0,0.0,0.0
1996-07-12,0.0,1996,7,12,2,20,0.0,0.0,0.0,0.0,0.0
1996-07-13,0.0,1996,7,13,2,20,0.0,0.0,0.0,0.0,0.0
1996-07-14,0.0,1996,7,14,2,20,0.0,0.0,0.0,0.0,0.0
1996-07-15,0.0,1996,7,15,2,20,0.0,0.0,0.0,0.0,0.0
1996-07-16,0.0,1996,7,16,2,20,0.0,0.0,0.0,0.0,0.0
1996-07-17,0.0,1996,7,17,2,20,0.0,0.0,0.0,0.0,0.0
1996-07-18,0.0,1996,7,18,2,20,0.0,0.0,0.0,0.0,0.0
1996-07-19,0.0,1996,7,19,2,20,0.0,0.0,0.0,0.0,0.0
1996-07-20,0.0,1996,7,20,2,20,0.0,0.0,0.0,0.0,0.0
1996-07-21,0.0,1996,7,21,3,21,0.0,0.0,0.0,0.0,0.0
1996-07-22,0.0,1996,7,22,3,21,0.0,0.0,0.0,0.0,0.0
1996-07-23,0.0,1996,7,23,3,21,0.0,0.0,0.0,0.0,0.0
1996-07-24,0.0,1996,7,24,3,21,0.0,0.0,0.0,0.0,0.0
1996-07-25,0.0,1996,7,25,3,21,0.0,0.0,0.0,0.0,0.0
1996-07-26,0.0,1996,7,26,3,21,0.0,0.0,0.0,0.0,0.0
1996-07-27,0.0,1996,7,27,3,21,0.0,0.0,0.0,0.0,0.0
1996-07-28,0.0,1996,7,28,3,21,0.0,0.0,0.0,0.0,0.0
1996-07-29,0.0,1996,7,29,3,21,0.0,0.0,0.0,0.0,0.0
1996-07-30,0.0,1996,7,30,3,21,0.0,0.0,0.0,0.0,0.0
1996-07-31,0.0,1996,7,31,3,21,0.0,0.0,0.0,0.0,0.0
1996-08-01,0.0,1996,8,1,1,22,0.0,0.0,0.0,0.0,0.0
1996-08-02,0.0,1996,8,2,1,22,0.0,0.0,0.0,0.0,0.0
1996-08-03,0.0,1996,8,3,1,22,0.0,0.0,0.0,0.0,0.0
1996-08-04,0.0,1996,8,4,1,22,0.0,0.0,0.0,0.0,0.0
1996-08-05,0.0,1996,8,5,1,22,0.0,0.0,0.0,0.0,0.0
1996-08-06,0.0,1996,8,6,1,22,0.0,0.0,0.0,0.0,0.0
1996-08-07,0.0,1996,8,7,1,22,0.0,0.0,0.0,0.0,0.0
1996-08-08,0.0,1996,8,8,1,22,0.0,0.0,0.0,0.0,0.0
1996-08-09,29.0,1996,8,9,1,22,29.0,29.0,29.0,29.0,29.0
1996-08-10,48.0,1996,8,10,1,22,48.0,77.0,77.0,77.0,77.0
1996-08-11,19.0,1996,8,11,2,23,19.0,96.0,96.0,96.0,96.0
1996-08-12,0.0,1996,8,12,2,23,0.0,67.0,96.0,96.0,96.0
1996-08-13,0.0,1996,8,13,2,23,0.0,19.0,96.0,96.0,96.0
1996-08-14,0.0,1996,8,14,2,23,0.0,0.0,67.0,96.0,96.0
1996-08-15,5.0,1996,8,15,2,23,5.0,5.0,24.0,101.0,101.0
1996-08-16,17.0,1996,8,16,2,23,17.0,22.0,22.0,89.0,118.0
1996-08-17,3.0,1996,8,17,2,23,3.0,25.0,25.0,44.0,121.0
1996-08-18,0.0,1996,8,18,2,23,0.0,20.0,25.0,25.0,121.0
1996-08-19,0.0,1996,8,19,2,23,0.0,3.0,25.0,25.0,92.0
1996-08-20,0.0,1996,8,20,2,23,0.0,0.0,20.0,25.0,44.0
1996-08-21,0.0,1996,8,21,3,24,0.0,0.0,3.0,25.0,25.0
1996-08-22,0.0,1996,8,22,3,24,0.0,0.0,0.0,20.0,25.0
1996-08-23,0.0,1996,8,23,3,24,0.0,0.0,0.0,3.0,25.0
1996-08-24,0.0,1996,8,24,3,24,0.0,0.0,0.0,0.0,25.0
1996-08-25,0.0,1996,8,25,3,24,0.0,0.0,0.0,0.0,20.0
1996-08-26,6.0,1996,8,26,3,24,6.0,6.0,6.0,6.0,9.0
1996-08-27,6.0,1996,8,27,3,24,6.0,12.0,12.0,12.0,12.0
1996-08-28,0.0,1996,8,28,3,24,0.0,12.0,12.0,12.0,12.0
1996-08-29,0.0,1996,8,29,3,24,0.0,6.0,12.0,12.0,12.0
1996-08-30,0.0,1996,8,30,3,24,0.0,0.0,12.0,12.0,12.0
1996-08-31,0.0,1996,8,31,3,24,0.0,0.0,6.0,12.0,12.0
1996-09-01,0.0,1996,9,1,1,25,0.0,0.0,0.0,12.0,12.0
1996-09-02,50.0,1996,9,2,1,25,50.0,50.0,50.0,56.0,62.0
1996-09-03,0.0,1996,9,3,1,25,0.0,50.0,50.0,50.0,62.0
1996-09-04,0.0,1996,9,4,1,25,0.0,50.0,50.0,50.0,62.0
1996-09-05,0.0,1996,9,5,1,25,0.0,0.0,50.0,50.0,56.0
1996-09-06,0.0,1996,9,6,1,25,0.0,0.0,50.0,50.0,50.0
1996-09-07,0.0,1996,9,7,1,25,0.0,0.0,0.0,50.0,50.0
1996-09-08,0.0,1996,9,8,1,25,0.0,0.0,0.0,50.0,50.0
1996-09-09,0.0,1996,9,9,1,25,0.0,0.0,0.0,0.0,50.0
1996-09-10,23.0,1996,9,10,1,25,23.0,23.0,23.0,23.0,73.0
1996-09-11,0.0,1996,9,11,2,26,0.0,23.0,23.0,23.0,73.0
1996-09-12,0.0,1996,9,12,2,26,0.0,23.0,23.0,23.0,23.0
1996-09-13,0.0,1996,9,13,2,26,0.0,0.0,23.0,23.0,23.0
1996-09-14,0.0,1996,9,14,2,26,0.0,0.0,23.0,23.0,23.0
1996-09-15,0.0,1996,9,15,2,26,0.0,0.0,0.0,23.0,23.0
1996-09-16,0.0,1996,9,16,2,26,0.0,0.0,0.0,23.0,23.0
1996-09-17,0.0,1996,9,17,2,26,0.0,0.0,0.0,0.0,23.0
1996-09-18,0.0,1996,9,18,2,26,0.0,0.0,0.0,0.0,23.0
1996-09-19,0.0,1996,9,19,2,26,0.0,0.0,0.0,0.0,23.0
1996-09-20,0.0,1996,9,20,2,26,0.0,0.0,0.0,0.0,0.0
1996-09-21,0.0,1996,9,21,3,27,0.0,0.0,0.0,0.0,0.0
1996-09-22,0.0,1996,9,22,3,27,0.0,0.0,0.0,0.0,0.0
1996-09-23,0.0,1996,9,23,3,27,0.0,0.0,0.0,0.0,0.0
1996-09-24,0.0,1996,9,24,3,27,0.0,0.0,0.0,0.0,0.0
1996-09-25,0.0,1996,9,25,3,27,0.0,0.0,0.0,0.0,0.0
1996-09-26,0.0,1996,9,26,3,27,0.0,0.0,0.0,0.0,0.0
1996-09-27,0.0,1996,9,27,3,27,0.0,0.0,0.0,0.0,0.0
1996-09-28,0.0,1996,9,28,3,27,0.0,0.0,0.0,0.0,0.0
1996-09-29,0.0,1996,9,29,3,27,0.0,0.0,0.0,0.0,0.0
1996-09-30,5.0,1996,9,30,3,27,5.0,5.0,5.0,5.0,5.0
1996-10-01,0.0,1996,10,1,1,28,0.0,5.0,5.0,5.0,5.0
1996-10-02,3.0,1996,10,2,1,28,3.0,8.0,8.0,8.0,8.0
1996-10-03,1.0,1996,10,3,1,28,1.0,4.0,9.0,9.0,9.0
1996-10-04,0.0,1996,10,4,1,28,0.0,4.0,9.0,9.0,9.0
1996-10-05,7.0,1996,10,5,1,28,7.0,8.0,11.0,16.0,16.0
1996-10-06,32.0,1996,10,6,1,28,32.0,39.0,43.0,48.0,48.0
1996-10-07,32.0,1996,10,7,1,28,32.0,71.0,72.0,75.0,80.0
1996-10-08,0.0,1996,10,8,1,28,0.0,64.0,71.0,75.0,80.0
1996-10-09,0.0,1996,10,9,1,28,0.0,32.0,71.0,72.0,80.0
1996-10-10,3.0,1996,10,10,1,28,3.0,3.0,67.0,74.0,78.0
1996-10-11,0.0,1996,10,11,2,29,0.0,3.0,35.0,74.0,78.0
1996-10-12,0.0,1996,10,12,2,29,0.0,3.0,3.0,67.0,75.0
1996-10-13,1.0,1996,10,13,2,29,1.0,1.0,4.0,36.0,75.0
1996-10-14,3.0,1996,10,14,2,29,3.0,4.0,7.0,7.0,78.0
1996-10-15,0.0,1996,10,15,2,29,0.0,4.0,4.0,7.0,71.0
1996-10-16,9.0,1996,10,16,2,29,9.0,12.0,13.0,16.0,48.0
1996-10-17,7.0,1996,10,17,2,29,7.0,16.0,20.0,20.0,23.0
1996-10-18,0.0,1996,10,18,2,29,0.0,16.0,19.0,20.0,23.0
1996-10-19,0.0,1996,10,19,2,29,0.0,7.0,16.0,20.0,23.0
1996-10-20,0.0,1996,10,20,2,29,0.0,0.0,16.0,19.0,20.0
1996-10-21,0.0,1996,10,21,3,30,0.0,0.0,7.0,16.0,20.0
